filename	gender	age	text
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/36b2593435e1bed13eb138c1973c13ed.xml	0	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/084693fa3e344e2b5adde98331f2f549.xml	1	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/44831f81bb84afa6999392849b85b4f4.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/60959f926480ec1e4a3c8c41071779a1.xml	1	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/8d3d3a9d09bea220b5a99945f57c2910.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/9f66d67322dbc62a5b6ff42867bc3fe1.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/52d582497ed56183efaf715e3988b628.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/3de105c51ab70cbf61df2b36fb5a0fd4.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/9329caf2caea60408f9991da66026e3d.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/44be30b800f13facaed7cda823976bf1.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/cefc4df9c5692bdf3d27d2195211c637.xml	1	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/130f9ea58dcdaec12e6faf6d51aef8e9.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/a8f097700706d240901444bd6bb1813f.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/623a80d7f12ba40bcfa0f02bda2623ba.xml	0	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/115e7b931be3d52d35cb8ce2da09a1d7.xml	0	0	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/f97b2cf731bc770023edc37b30c95edd.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/5ebce49735b6f475f3825250bb0fb3cd.xml	0	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/7cfe79b18ed7822cea15381e189cac9a.xml	0	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/6f234b4a1744e80f260f5684433f8598.xml	0	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/9a2f7bc0677bca12725e25d12dae66d9.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/b040812b4f65cc449ec54699ac764181.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/a1b53e143dcf8699338077548906cb4b.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/349e5b801890b1b707635e4970958102.xml	1	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/1575e7e1e9b9783b6376c7320dd7658d.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/47b9e169b20239e563053af72876a791.xml	0	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/83ff5fb44444da7a570577d8cca44cb9.xml	0	0	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/717be9f4b9f1232c9302e3e3eff2239c.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/24620ebc09712f80a6ab85b877693691.xml	1	0	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/1490b985d1bd935ac5973e648c207955.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/9cd9ebf839bf6c5989644b464423cf89.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/19c58d966c96158d1f04032878cba482.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/7a9c09bc841cddf568c10203a19bbee8.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/a72ba4d0b435894d77745d8f3a779337.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/b389d717abaff153ae94d2c27d58ce21.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/cd0da710afd5760211b51fccf55cebc0.xml	0	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/61244154e362cece7e2d3c1139948bde.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/d3fbad0a96845119d5dbd0e772c9fe53.xml	0	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/2fe79a680117c0471f04f0e15574ff32.xml	0	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/71c28d43f222e37b10a8bb25c32f769b.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/4e100982097898ed43731519079b2624.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/f19aeb556421957a652607f44cd0618d.xml	0	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/da115f57c51dfd62696dc17819c89c69.xml	1	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/29b30793758d86f7106cd2f075389aeb.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/30d04c264517f10e8bc1ff1fa85cc171.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/07011b7672dfa64896c4c7b1b41ef95d.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/bca317bab408efbfb850aaf055948e47.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/596e9d456290a697768556b7138a6785.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/60b7e6f9392c51d9c5ac9322ffd55e34.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/5669fee8a5a0f3379e0bf9821d06b886.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/0cd4619d5395966996a64d0dd25ab76a.xml	0	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/11a689d54c4af2394bc91b4003e527f3.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/ca59762fccbeb8a73f349c99a256a220.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/b4f536c8c69f0fa770a87a84df93ff00.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/4271744f41e075073f75870f64e15ed9.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/5041977a41240fa87c06e5d98500921a.xml	1	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/15510d987ae1b8906090db1a62efc5f0.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/01af1cc8a0aad1ba7d237d1144338bc6.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/49bdb7f4175a6af1a20fb87610e938dd.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/c330c997feb912afba713bad6bba2dcb.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/da0d0e3527b931bb0bc6f5435003ea2a.xml	0	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/7ef4b07863703ef906a27c6cc1ef2cf1.xml	0	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/a959267774764d936d94ee292e992fa0.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/ebe3d72e3e5ee4a2bb39ebe437ad1235.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/2a51019ad188fecb32cc429c4b4895ed.xml	0	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/15bfa35315fb53d6d2116e103e744db2.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/361a5b6f327d74344f0f8c4cd7c27970.xml	0	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/a69ad6efd8ad2bdd8f82cff2a211246c.xml	0	0	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/74e478007dff9ad57d9457ad742d56af.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/6904623191a2ed14d61525633a5f5745.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/94caf93e855189a05d5b447b0a283b97.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/5d37a3f93178969523645e39a0cc8765.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/15da7a31e797260960cbf04350085241.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/ef8f4e9239e3511c06872ab3cd2f353d.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/6a377f646423ce1136bce7906e225e6a.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/d06938831492a48c70d30cebf98f7376.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/439c1284e6c3d9000f1ac2ac4df45641.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/8de2105c1c2af55efadd26c38d57a6d7.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/1615a8f53c2f674adbec6829fa99e52e.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/5c23cde33163f2ad77c2e7a63814811b.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/54ae8d1820c6f6c78ca29313dc0c0428.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/960c08e2ef0351c0bb50e4a109246880.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/2b008cd4452e21f9e8ca50417c27de2a.xml	0	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/52aaad35ca8012830a81d2f5a0799df7.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/415e74d3bc6d91f2a623c34b596c1703.xml	1	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/bdf01756be5835c7085edc652e5e166b.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/5c7304d9543740c317a0d1e0b692b890.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/d320d1ee442f41642f67da69343c1b02.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/d9ee6cc0a5712fbe4c4d06465ab5b939.xml	0	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/97876a6b94536deb4c5583f9a756ab72.xml	0	0	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/e1b03a25e9d639ce79cd3779e117b60e.xml	0	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/247785669a51715032b120566812f2a9.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/4687f84cb54bda94350da7f67e51a823.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/88d1f93972e3c4462b85bc2fa7a9eaae.xml	0	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/16ff60e6cd1df70dcfb2de4755089823.xml	0	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/fa294b42e0f15881bbb29812b5f51be8.xml	1	0	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/025caf45aaec8db680b23464b930e8bc.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/2f5b4f04c75499f11f8d5bf10f1508ee.xml	0	0	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/c9eab45ae20780123384cceb6679946c.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/de0f088339eda6d3751034d06ea5845f.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/d6f0e6c74ed8fb8972f704f046daf3e1.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/705094019aa3bee64efd10647d102ecd.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/0540e2e4345d415ee85a6fc7314f4536.xml	1	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/b84141d84804efbc9f6760f3df19b6b9.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/255291fff1e306d3332da3464011ee91.xml	1	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/b94c091c649fa9b7703a9f4a0ffb3304.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/dd066409a86e37f7ba41ed32fad5fed9.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/9e09ba7e55b90376e332cd129de54532.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/4f853858087bc7aedc4533f70983df45.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/5c83a98f3d8627a98496d9bbcbb97c3f.xml	1	0	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/d7494a26e610ec1f0b0171c755d4fef9.xml	0	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/d865063bfe8c8dd59b4d542b98e028d1.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/4df797da477178b8c07b7f67055fe1b6.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/2f13a205f26f09c92c2d16633087e5e2.xml	0	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/a143ec21ceafdfef310420026306c32b.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/46bce687f790f4688a582da097b604ef.xml	0	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/201f19d94e26eb3737dea8ae5141dff3.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/8ce2f0ac07f7d1961e395a526ca35a3a.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/3d363c460b501243b3cc01c8ef8c7e54.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/6df62259a7da8075617a9ff97bb265c1.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/ebfe51690037acec510b6d10d4e58ea5.xml	0	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/4753ee601fd03f972db901b5c335d3c0.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/19a9a1af56559b5d299fae4cbac79a0f.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/9e9ed6f48519eee134596bbcd3274364.xml	1	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/0da3490da6546ea6fca9b9a2af035647.xml	0	0	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/1db47c5c402644d97c51e020d472dffd.xml	1	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/05c65e6d23acd96bcabdd6dfd3ce6dd6.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/9faf9af6f25373fdc722be0e07938a00.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/fd5b4c852ce49baef7a888198853917c.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/ac9bec22ac3b5c33abd7299845283f9f.xml	1	4	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/a127f04a582d64d2fc3a1d14390eccc5.xml	1	0	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/99e4aebbe85cd43b556eb49858542e6d.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/4061fe4e70fa836d2e5810165166ddcb.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/1e51e1f0ccf130be68b42fdaf201f40e.xml	0	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/2aef5fe58e8206aefd313324178696c9.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/dd44957ee74db121a397cab2b4080379.xml	0	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/becac0d89a5fe1fd565ace075ad52740.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/2c3b9d59ebd9cb7abe4665754b1dbd9c.xml	1	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/39fbe20fc952cd15ad7c963a9d7f01a5.xml	0	0	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/ffe80a44666c1d12f61d0ad47499eb1e.xml	0	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/fe3e3e680ba647137f5b47fa931072b3.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/49d61fe719d98c6cbedbd430945336b4.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/db0a258fa0f6e8b6e008ab9f62a4b58d.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/62fce7e595e9d3b9255ba68bc0ca4f67.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/330afc0d53fa05e546fef9ec5ee76d3d.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/fb5fbb5cef0fd5f64d031b4a39bc4dec.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/1fb2a7e3c8ecb108e058848318a0f0c9.xml	1	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/4a9c6df0b335c37ef60611c592c3d154.xml	0	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/491f51cc73a8136a66ecfa5349567d08.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/bf64d7a11ad98d18951a96b2bd82f4f2.xml	1	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/b00d4a7efad641297d13e214a80a00c0.xml	0	2	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/5b199184b468e2051dfcc8427b0d3f8f.xml	0	1	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/de7ec050322b2cb28f5f138747e937b5.xml	0	3	
/home/ue/Documents/pan-2016-author-profiling/dataset/pan16-author-profiling-training-dataset-english-2016-02-29/b29383409886a8f4525b52eb55c7b2e7.xml	0	1	
